Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[258]    0.0    0.00    0.00       1         caml_realloc_ref_table [258]
                0.00    0.00       1/1           caml_alloc_table [234]
-----------------------------------------------
                0.00    0.00       1/1           caml_register_named_value [260]
[259]    0.0    0.00    0.00       1         caml_register_global_root [259]
                0.00    0.00       1/1           caml_insert_global_root [253]
-----------------------------------------------
                0.00    0.00       1/1           caml_c_call [12]
[260]    0.0    0.00    0.00       1         caml_register_named_value [260]
                0.00    0.00       1/1           hash_value_name [264]
                0.00    0.00       1/28          caml_stat_alloc [172]
                0.00    0.00       1/1           caml_register_global_root [259]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_gc [249]
[261]    0.0    0.00    0.00       1         caml_set_minor_heap_size [261]
                0.00    0.00       2/2           reset_table [209]
                0.00    0.00       1/29          caml_aligned_malloc [170]
                0.00    0.00       1/43          caml_page_table_add [168]
-----------------------------------------------
                0.00    0.00       1/1           main [1096]
[262]    0.0    0.00    0.00       1         caml_sys_exit [262]
-----------------------------------------------
                0.00    0.00       1/1           caml_main [254]
[263]    0.0    0.00    0.00       1         caml_sys_init [263]
-----------------------------------------------
                0.00    0.00       1/1           caml_register_named_value [260]
[264]    0.0    0.00    0.00       1         hash_value_name [264]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_gc [249]
[265]    0.0    0.00    0.00       1         norm_minsize [265]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_gc [249]
[266]    0.0    0.00    0.00       1         norm_pfree [266]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_gc [249]
[267]    0.0    0.00    0.00       1         norm_pmax [267]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [101] allocate_block         [50] camlScanf__ignore_stoppers_1260 [175] caml_fl_add_blocks
 [210] camlArray__entry      [121] camlScanf__kscanf_1788 [56] caml_fl_allocate
  [38] camlBuffer__add_char_1072 [199] camlScanf__loop_1525 [178] caml_fl_init_merge
 [146] camlBuffer__create_1039 [26] camlScanf__loop_1607 [116] caml_fl_merge_block
 [211] camlBuffer__entry     [200] camlScanf__make_char_bit_vect_1520 [193] caml_flush
  [63] camlBuffer__reset_1064 [201] camlScanf__make_pred_1534 [192] caml_flush_partial
  [54] camlBuffer__resize_1066 [202] camlScanf__make_setp_1541 [78] caml_format_int
 [212] camlChar__entry        [47] camlScanf__next_1158    [9] caml_garbage_collection
 [102] camlChar__lowercase_1043 [30] camlScanf__read_char_set_1479 [154] caml_gc_message
  [68] camlHashtbl__add_1074 [122] camlScanf__scan_1702   [87] caml_greaterequal
 [190] camlHashtbl__create_1051 [7] camlScanf__scan_chars_in_char_set_1596 [27] caml_hash_univ_param
  [40] camlHashtbl__do_bucket_1132 [6] camlScanf__scan_conversion_1708 [247] caml_init_custom_operations
 [213] camlHashtbl__entry    [104] camlScanf__scan_fmt_1705 [248] caml_init_frame_descriptors
  [11] camlHashtbl__find_1093 [114] camlScanf__scan_fmt_stoppers_1709 [249] caml_init_gc
 [144] camlHashtbl__find_rec_1088 [5] camlScanf__scan_format_1685 [250] caml_init_ieee_floats
  [69] camlHashtbl__hash_1031 [35] camlScanf__scan_limits_1707 [251] caml_init_major_heap
  [45] camlHashtbl__insert_bucket_1068 [229] camlScanf__scan_raise_at_end_1147 [252] caml_init_signals
  [41] camlHashtbl__iter_1129 [51] camlScanf__scan_skip_1706 [145] caml_initialize
  [32] camlHashtbl__replace_1112 [115] camlScanf__stack_1697 [253] caml_insert_global_root
 [131] camlHashtbl__replace_bucket_1116 [230] camlStd_exit__entry [188] caml_int64_float_of_bits
  [44] camlHashtbl__resize_1061 [231] camlString__entry   [80] caml_iterate_global_roots
 [118] camlList__assq_1174   [130] camlString__lowercase_1098 [162] caml_leave_blocking_section
 [214] camlList__entry       [203] camlString__make_1038 [163] caml_leave_blocking_section_default
  [16] camlList__fold_left_1078 [52] camlString__map_1090 [84] caml_lessequal
 [197] camlList__iter_1074    [33] camlString__sub_1046  [254] caml_main
  [53] camlList__rev_append_1051 [232] camlSys__entry     [13] caml_major_collection_slice
 [215] camlList__rev_map_1067 [174] caml_add_to_heap     [255] caml_make_free_blocks
  [37] camlList__rmap_f_1070 [186] caml_adjust_gc_speed   [71] caml_make_vect
 [216] camlList__tl_1039     [170] caml_aligned_malloc     [8] caml_minor_collection
   [3] camlOptim1__entry     [233] caml_alloc            [256] caml_ml_close_channel
  [64] camlOptim1__fun_1077   [96] caml_alloc_array      [194] caml_ml_flush
  [19] camlOptim1__increment_1055 [89] caml_alloc_channel [156] caml_ml_input
   [4] camlOptim1__read_words_1030 [90] caml_alloc_custom [95] caml_ml_open_descriptor_in
 [167] camlPervasives__char_of_int_1120 [171] caml_alloc_for_heap [94] caml_ml_open_descriptor_out
 [217] camlPervasives__close_out_1209 [57] caml_alloc_shr [88] caml_ml_out_channels_list
 [218] camlPervasives__entry  [70] caml_alloc_small      [143] caml_ml_output
 [219] camlPervasives__flush_all_1185 [61] caml_alloc_string [133] caml_ml_output_char
 [132] camlPervasives__fun_1422 [234] caml_alloc_table    [58] caml_modify
 [155] camlPervasives__input_1224 [15] caml_apply2        [79] caml_oldify_local_roots
 [220] camlPervasives__iter_1186 [59] caml_apply3         [31] caml_oldify_mopup
 [191] camlPervasives__max_1025 [60] caml_apply4          [39] caml_oldify_one
 [185] camlPervasives__min_1022 [235] caml_apply6        [189] caml_open_descriptor_in
 [221] camlPervasives__open_in_1218 [103] caml_blit_string [195] caml_open_descriptor_out
 [222] camlPervasives__open_in_gen_1214 [12] caml_c_call [168] caml_page_table_add
 [223] camlPervasives__open_out_1179 [183] caml_check_urgent_gc [257] caml_page_table_initialize
 [224] camlPervasives__open_out_gen_1175 [184] caml_compact_heap_maybe [21] caml_page_table_lookup
 [135] camlPervasives__output_string_1191 [18] caml_compare [153] caml_page_table_modify
  [22] camlPrintf__ac_of_format_1184 [204] caml_convert_flag_list [157] caml_process_pending_signals
 [108] camlPrintf__add_conv_1191 [187] caml_copy_double    [1] caml_program
 [136] camlPrintf__add_int_index_1040 [77] caml_copy_string [134] caml_putblock
  [67] camlPrintf__cont_s_1361 [97] caml_copy_string_array [258] caml_realloc_ref_table
  [65] camlPrintf__doprn_1360 [62] caml_create_string    [196] caml_register_custom_operations
 [225] camlPrintf__entry     [117] caml_curry2           [179] caml_register_frametable
  [46] camlPrintf__extract_format_1085 [48] caml_curry2_1 [259] caml_register_global_root
  [43] camlPrintf__extract_format_int_1103 [34] caml_curry3 [260] caml_register_named_value
  [73] camlPrintf__fill_format_1096 [105] caml_curry3_1  [176] caml_round_heap_chunk_size
 [226] camlPrintf__fprintf_1391 [106] caml_curry3_2       [83] caml_scan_global_roots
  [72] camlPrintf__fun_1575  [236] caml_curry4            [81] caml_scan_global_young_roots
 [227] camlPrintf__fun_1680  [237] caml_curry4_1         [261] caml_set_minor_heap_size
 [147] camlPrintf__fun_1689  [150] caml_curry4_2         [172] caml_stat_alloc
 [137] camlPrintf__get_arg_1288 [151] caml_curry4_3      [206] caml_stat_free
 [138] camlPrintf__got_spec_1297 [123] caml_curry5       [128] caml_string_equal
 [109] camlPrintf__incr_ac_1187 [124] caml_curry5_1       [99] caml_string_length
 [107] camlPrintf__index_of_int_1037 [125] caml_curry5_2 [129] caml_string_notequal
  [23] camlPrintf__iter_on_format_args_1137 [126] caml_curry5_3 [262] caml_sys_exit
  [85] camlPrintf__kapr_1209 [127] caml_curry5_4          [92] caml_sys_get_argv
 [228] camlPrintf__kfprintf_1386 [238] caml_curry7        [93] caml_sys_get_config
  [91] camlPrintf__mkprintf_1345 [239] caml_curry7_1     [263] caml_sys_init
 [148] camlPrintf__pr_1354   [240] caml_curry7_2         [207] caml_sys_open
 [110] camlPrintf__scan_conv_1143 [241] caml_curry7_3    [159] clear_table
  [42] camlPrintf__scan_conv_1293 [242] caml_curry7_4    [173] clip_heap_chunk_size
 [111] camlPrintf__scan_flags_1142 [243] caml_curry7_5    [17] compare_val
 [139] camlPrintf__scan_flags_1292 [244] caml_curry7_6   [180] cons
  [24] camlPrintf__scan_fmt_1144 [66] caml_darken        [169] do_write
 [140] camlPrintf__scan_format_1278 [74] caml_darken_all_roots [28] hash_aux
 [141] camlPrintf__scan_positional_1291 [245] caml_debugger_init [264] hash_value_name
 [142] camlPrintf__scan_positional_spec_1252 [82] caml_do_local_roots [20] mark_slice
 [149] camlPrintf__skip_positional_spec_1090 [164] caml_do_read [208] norm_heapincr
  [55] camlPrintf__valid_float_loop_1273 [75] caml_do_roots [265] norm_minsize
  [25] camlScanf__ascanf_1662 [29] caml_empty_minor_heap [266] norm_pfree
 [112] camlScanf__delay_1694 [160] caml_enter_blocking_section [267] norm_pmax
  [86] camlScanf__entry      [161] caml_enter_blocking_section_default [152] parse_format
  [49] camlScanf__find_in_set_1483 [246] caml_executable_name [177] realloc_gray_vals
 [113] camlScanf__find_set_1484 [205] caml_fill_string   [209] reset_table
 [198] camlScanf__from_ic_1149 [165] caml_final_do_calls  [76] start_cycle
  [98] camlScanf__fun_1926   [181] caml_final_do_strong_roots [36] sweep_slice
 [100] camlScanf__fun_2530   [166] caml_final_do_young_roots [14] <cycle 1>
 [119] camlScanf__fun_2864   [158] caml_final_empty_young
 [120] camlScanf__fun_3425   [182] caml_final_update
